geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
2534,-23.49619908243405,-46.654843263950596
2525,-23.502698130446078,-46.64781168151652
2562,-23.485765557591318,-46.67394941548847
2520,-23.5003141357262,-46.64899844532286
2557,-23.49939977672204,-46.67379630298916
2553,-23.496748648623715,-46.66448906869981
2546,-23.50864912457266,-46.6704101244999
2516,-23.510020861503836,-46.65996044991051
2514,-23.51133179211153,-46.65593405551384
2552,-23.498698714957598,-46.66258914723872
2524,-23.50165518872989,-46.64991005912054
2540,-23.490452933666106,-46.65602736150385
2508,-23.50984806829579,-46.66369014308379
2558,-23.49749629808415,-46.67534356702637
2545,-23.49361452178432,-46.66362202553523
2515,-23.510081986121534,-46.65907867000398
2531,-23.50230377546311,-46.65126445475793
2526,-23.50478916745435,-46.64871255990261
2523,-23.507503407438392,-46.65461356549717
2541,-23.485884401610022,-46.65477723619366
2567,-23.481085499999995,-46.66961250000001
2551,-23.50272629309249,-46.66973731626178
2521,-23.504020722170964,-46.66486670260835
2533,-23.494131859282135,-46.65839228711985
2511,-23.50667800637664,-46.64581936011885
2559,-23.493812731057762,-46.67432020760002
2532,-23.49592311073923,-46.66043045184373
2538,-23.498826663338896,-46.65249325867043
2598,-23.512857653067112,-46.67101189454088
2577,-23.488182953372952,-46.67890394171617
2501,-23.514912288431226,-46.661183580678575
2610,-23.475928055225378,-46.66587696517395
2676,-23.456640761584644,-46.67290296878063
2612,-23.472187009435068,-46.6629481470945
2632,-23.46069115903973,-46.64833329433323
2673,-23.46670528737577,-46.66897803264961
2616,-23.466439467107183,-46.65532867666909
2615,-23.47152967415893,-46.65667759325408
2617,-23.466401539269448,-46.65869529017828
2613,-23.472582799613342,-46.66107383097695
2630,-23.46379060644007,-46.6407434023025
2618,-23.465889785734888,-46.648878066333886
2651,-23.45990070996593,-46.65726902109182
2633,-23.460855841248733,-46.650176120174294
2675,-23.458236333425422,-46.66782606593849
2611,-23.466589822021643,-46.63928171838316
2652,-23.454897474060747,-46.656832022216996
2671,-23.468540877604,-46.66436133472787
2650,-23.461503212331873,-46.65775725797796
2679,-23.455963330832724,-46.663595345951926
2674,-23.459878990564945,-46.66677933888281
2680,-23.444120751561645,-46.669106011830394
2636,-23.455942889809016,-46.646095945322855
2649,-23.460975136274463,-46.661062583819024
2634,-23.46016520927345,-46.65066418373822
2672,-23.463710424086823,-46.66591141479599
2614,-23.4717225298344,-46.657640923394325
2635,-23.457101898695825,-46.64754972814356
2670,-23.466370714957595,-46.66502717277396
2678,-23.45473495169951,-46.663943558832074
2637,-23.453588713572607,-46.647373835276106
2677,-23.454068490285312,-46.66476454680487
2631,-23.458643298084144,-46.648254625310194
2643,-23.46809877713655,-46.650378052888115
2653,-23.45343176325808,-46.65837495198797
2760,-23.48010437251793,-46.681362498610106
2712,-23.50544478573489,-46.68161090896759
2721,-23.501464072162264,-46.673499158895474
2739,-23.485809164031377,-46.68889056841136
2710,-23.50751688121068,-46.67373228420568
2730,-23.497195574308147,-46.69127457027672
2751,-23.489584790770785,-46.6819202713685
2765,-23.475435898210808,-46.67095687182315
2722,-23.503063243407016,-46.68404723189447
2752,-23.49599792101489,-46.68376870640487
2758,-23.488117795169945,-46.68429473757863
2764,-23.479514161261417,-46.676877825841075
2724,-23.499439508749862,-46.683774043813756
2755,-23.488517713572623,-46.67941015751051
2723,-23.501365575076466,-46.679521201223366
2720,-23.50097483243237,-46.67359346270272
2731,-23.4949705881182,-46.69186350721336
2726,-23.500764443292702,-46.68820192507454
2728,-23.50042161449157,-46.68895389198901
2757,-23.486481754371287,-46.684359707051755
2714,-23.50659798084141,-46.68776641687344
2735,-23.49329325663053,-46.69275190643714
2763,-23.479009270615677,-46.674987658203
2736,-23.49039122286345,-46.689766825985295
2734,-23.48594115681802,-46.692188492498175
2762,-23.483317129784414,-46.678195526423366
2727,-23.49625536663973,-46.68632056549718
2733,-23.496877466558924,-46.69535726227715
2732,-23.49921095031453,-46.696052184978974
2759,-23.48344951928349,-46.680681666121714
2725,-23.49972484041201,-46.68386193643606
2738,-23.489854910352587,-46.68766742714524
2729,-23.503726124053394,-46.6898674910892
2715,-23.503730489324195,-46.676623363725525
2754,-23.49102672300768,-46.67779069747247
2737,-23.487831785734876,-46.6888785663339
2753,-23.49043234688168,-46.6843557527281
2756,-23.484468719400997,-46.67913188051818
2716,-23.499018372560144,-46.68530910310784
2717,-23.493746205672256,-46.685192018074005
2713,-23.50809354939061,-46.686131350123866
2701,-23.50775978179648,-46.69099960910175
2750,-23.493106676380638,-46.67961639800333
2855,-23.454003750910267,-46.69883840613622
2840,-23.481818276992307,-46.68861222300768
2874,-23.455991713572608,-46.67717134248949
2866,-23.467244971694807,-46.67909749362336
2801,-23.487629301690827,-46.6977071842865
2842,-23.473527475157265,-46.68753138481736
2879,-23.450957624845877,-46.69517849368927
2848,-23.465673261728874,-46.68854702775692
2809,-23.473255976686477,-46.70433327407813
2814,-23.458095000000004,-46.70577225
2841,-23.481285192336564,-46.68460526894222
2878,-23.450662163194657,-46.68685226741304
2871,-23.463277239252076,-46.677832454757926
2881,-23.467627623314463,-46.67576842866044
2815,-23.444748031363602,-46.71467286511052
2859,-23.443373503750912,-46.70672341326679
2820,-23.44502299500595,-46.70898743370049
2834,-23.47597697362805,-46.69210708312654
2861,-23.468530997778288,-46.672050274078124
2811,-23.47457972011701,-46.70289101639184
2882,-23.46987825229381,-46.66703295089145
2804,-23.48381025284207,-46.69528157314321
2865,-23.474465580904837,-46.67687103136359
2835,-23.472078150152928,-46.69287864723872
2837,-23.464562154596315,-46.69917502706442
2847,-23.46883156036128,-46.68726529294825
2839,-23.476666159587978,-46.6814700889549
2850,-23.46079739938832,-46.686863613797655
2831,-23.472808376074795,-46.69057299194992
2812,-23.45614823602241,-46.71255168550809
2813,-23.45148664565277,-46.71245438673474
2873,-23.45900988018955,-46.68595580638013
2863,-23.47429645628715,-46.67350309838997
2849,-23.463526662502165,-46.68600587454557
2860,-23.43686746794389,-46.712243713572605
2846,-23.46490177629982,-46.6951675700848
2877,-23.452410619146537,-46.68018655532475
2856,-23.45241535053957,-46.69276536663972
2883,-23.44003861240109,-46.71668596451273
2816,-23.461646151834216,-46.7095478783431
2845,-23.46865919816495,-46.69248706287146
2867,-23.471029016100154,-46.68309642270182
2810,-23.455783659238804,-46.7133479353734
2802,-23.488791114931203,-46.69673727457101
2817,-23.46247548542905,-46.70268414210284
2806,-23.47223265889549,-46.6981336054591
2862,-23.47661533682301,-46.67972720864356
2870,-23.45941179739165,-46.67704381265509
2805,-23.477215662502164,-46.697504841104525
2880,-23.466639604218358,-46.672561676380646
2864,-23.47184202331353,-46.68417226879801
2875,-23.460829983351573,-46.68359681334758
2851,-23.45847600721336,-46.6916433949449
2872,-23.46332777185643,-46.67119970566675
2853,-23.45635234248949,-46.696732475849764
2844,-23.47273901664841,-46.69033457008481
2803,-23.486855008050078,-46.69374941548847
2854,-23.45556503635526,-46.69760650735758
2808,-23.46742506633389,-46.70391530322004
2807,-23.470416701915852,-46.699962092561606
2858,-23.447741793784967,-46.702362106988325
2832,-23.483493355819693,-46.692582815569274
2836,-23.47198865306711,-46.696662623780966
2857,-23.748767492409574,-46.749252992409566
2833,-23.478505376074796,-46.69318302844943
2888,-23.465931527612693,-46.67485348612152
2829,-23.495057245628715,-46.70260060644006
2876,-23.504793724130224,-46.675841443245574
2992,-23.44911744240868,-46.72509081502104
2960,-23.49309150568415,-46.702313329995995
2976,-23.478102779882025,-46.717376174255826
2987,-23.432985240637056,-46.71479179294825
2995,-23.438177360811352,-46.74021302164007
2996,-23.44718514516126,-46.73532934139296
2952,-23.46969414207409,-46.71688211442274
2921,-23.488876019845357,-46.724187647164925
2917,-23.49705922675859,-46.712516228143556
2969,-23.48615388842405,-46.71456818137228
2935,-23.48898960061168,-46.71574185345376
2991,-23.434241171867185,-46.72554044590675
2951,-23.4728907829242,-46.72378470277873
2914,-23.503558977270817,-46.708376856705215
2989,-23.42980705320339,-46.7211738556802
2945,-23.481485622444325,-46.72708334618101
2998,-23.44062768720067,-46.72250811434592
2957,-23.46904313849616,-46.722122612268436
2920,-23.490688976686467,-46.72063688412487
2936,-23.4854319708581,-46.719677189566596
2977,-23.47133824398777,-46.71137682900875
2932,-23.487081904524203,-46.71123931779098
2910,-23.506932510675806,-46.69620202553523
2919,-23.49313264946043,-46.71915699194992
2962,-23.489296407438406,-46.6992015925616
2975,-23.478429666945573,-46.711809303912496
2929,-23.49086602208629,-46.70604540925722
2965,-23.48319297319359,-46.70632222705049
2927,-23.497761456575603,-46.704861366639726
2918,-23.497743969101172,-46.716125492041655
2942,-23.47611083152521,-46.72292944823707
2984,-23.44569598612154,-46.721281804460794
2964,-23.48460219011487,-46.70486472508515
2913,-23.50147751457095,-46.713792122396015
2937,-23.483908706924478,-46.722113472984496
2950,-23.47962492783773,-46.71817184831787
2966,-23.47037980099833,-46.710369387183285
2912,-23.506106807063038,-46.70724697463157
2986,-23.43431093366611,-46.71530463558196
2930,-23.49230780322003,-46.708464510127534
2968,-23.47682513073455,-46.70526423521269
2961,-23.49191000194397,-46.70034705328601
2983,-23.45038103635526,-46.71833685039535
2990,-23.4316127776848,-46.72453334984706
2911,-23.50467969109582,-46.704585834035356
2982,-23.456517705522533,-46.71694587829649
2967,-23.48040564418031,-46.7026211261469
2941,-23.47943470191586,-46.723279934502834
2926,-23.499947470075966,-46.70127600492003
2993,-23.454810340706693,-46.73550456694172
2939,-23.472561145030614,-46.73581553707914
2928,-23.49339173139501,-46.70295186975426
2915,-23.48936125078313,-46.723137429763106
2943,-23.4764907485429,-46.72496826242136
2933,-23.494250766028053,-46.71130459686078
2940,-23.479888117404343,-46.72377830322004
2931,-23.498053009435054,-46.70796099708582
2972,-23.48029674271453,-46.711224953372955
2925,-23.50257293484837,-46.69754189370448
2934,-23.49099546932889,-46.71518003941369
2956,-23.4713021179526,-46.72252059201334
2963,-23.48575541538243,-46.70221321730524
2985,-23.441292556742678,-46.718837975560724
2978,-23.473930735501167,-46.707232378584955
2938,-23.484567353309533,-46.72320475451552
2944,-23.475677144324536,-46.7252943424895
2916,-23.488245329634296,-46.72037106432417
2924,-23.49450427482417,-46.70918235105497
2959,-23.490243167638052,-46.698691332361925
2979,-23.47647690813088,-46.706146428530225
2997,-23.579326817795764,-46.66828742687143
2994,-23.45789166694557,-46.73651689716662
2970,-23.48115370191585,-46.715038575076456
2955,-23.46844051249059,-46.720688074968145
2971,-23.484810467943905,-46.71073145184375
2981,-23.460318,-46.71684450000001
2909,-23.50713262121979,-46.69891026276762
2908,-23.502014146330914,-46.700193725521146
2988,-23.608443549046555,-46.740371456572746
3088,-23.52731184179699,-46.56137431473256
3012,-23.540667757429706,-46.615557368717205
3080,-23.532941084655754,-46.579342509175255
3084,-23.534673422153567,-46.570488699290145
3060,-23.538134084655763,-46.58549886150382
3025,-23.534890302527536,-46.60945369747246
3081,-23.536952413266768,-46.57554393839796
3023,-23.531303713024354,-46.610990444082134
3021,-23.527415394524702,-46.60228650773703
3018,-23.531743948929552,-46.61395302123605
3090,-23.530225505684147,-46.559021253823026
3043,-23.54949368858566,-46.615947118241074
3029,-23.52871625062037,-46.620265159587966
3071,-23.533721612268447,-46.56234152164009
3064,-23.530940192076763,-46.55746126879801
3057,-23.54257772745109,-46.59338016847479
3053,-23.541158650845407,-46.60747344656362
3089,-23.529801226758586,-46.56226668720068
3015,-23.53718574381104,-46.59403568082404
3066,-23.53685341271851,-46.57627420191586
3009,-23.53660055453289,-46.61990119900168
3065,-23.536384323619362,-46.57920289454089
3077,-23.529263563967962,-46.57729027935825
3041,-23.54857660032323,-46.620709758122175
3059,-23.54279940605341,-46.59516521732353
3020,-23.536047698309172,-46.6014110491372
3062,-23.542687330284465,-46.59453248320733
3063,-23.530453669715534,-46.55620020996592
3052,-23.541352574528197,-46.609555379681474
3061,-23.54098600637664,-46.58492969248081
3086,-23.528760089922642,-46.56920769167932
3034,-23.52375602469851,-46.61578785858964
3022,-23.525699400304326,-46.606511627543014
3058,-23.540068922074838,-46.593450224870224
3087,-23.530070692480802,-46.564143358878106
3073,-23.531134903687487,-46.55538883804609
3003,-23.54464014210284,-46.622325526083486
3024,-23.534101163194656,-46.60531226741303
3004,-23.54247245698636,-46.6170674741918
3030,-23.52771854954124,-46.61864331556928
3045,-23.53884972661437,-46.59466392062438
3069,-23.53596472883607,-46.56487377462638
3001,-23.54138387625104,-46.6140494458142
3047,-23.53959817208146,-46.60160522647012
3006,-23.543135968636392,-46.62371555453289
3035,-23.52419434248949,-46.61383806884405
3067,-23.54116003358531,-46.585466774770616
3019,-23.524334088810694,-46.60849704258767
3040,-23.550723623891198,-46.62253645984918
3027,-23.531186032748586,-46.614704605055095
3011,-23.534963874545568,-46.6170557381269
3050,-23.542494673610676,-46.6135781755439
3085,-23.53362625812219,-46.56896262282867
3008,-23.542331866783954,-46.620828010820034
3042,-23.547624935339552,-46.619367651970606
3016,-23.537969528997678,-46.61971186372554
3013,-23.53259802637195,-46.61635944295696
3070,-23.53899702801672,-46.572218769086454
3002,-23.5468275070978,-46.62370871328418
3031,-23.528333818483482,-46.61941011172019
3051,-23.54011209983636,-46.59718739782971
3068,-23.537588133504507,-46.568247982110826
3072,-23.53409172300768,-46.55467069747247
3010,-23.537164547319538,-46.61808328282069
3014,-23.539141277829035,-46.607297951151246
3028,-23.52697217736158,-46.610979191240034
3054,-23.54163978934157,-46.60322449777829
3033,-23.52860069608748,-46.625382996104854
3055,-23.543390053840408,-46.59667340951586
3005,-23.54310790980433,-46.62647566250217
3017,-23.53244718457495,-46.61401961463438
3032,-23.531673677765614,-46.6213701781983
3026,-23.526451519562613,-46.60677957591317
3007,-23.54150719900167,-46.62689045282469
3076,-23.537832066434888,-46.582048116322355
3044,-23.551689676483026,-46.62076350725653
3036,-23.51964923178584,-46.618598720927146
3046,-23.543608767413026,-46.6161695836748
3074,-23.52665422315191,-46.56404432861101
3165,-23.561902561746248,-46.58015179808414
3166,-23.550615586733212,-46.59695036081135
3174,-23.546878911449102,-46.59059732445609
3161,-23.58090519677997,-46.56317152651616
3114,-23.565511554738045,-46.595156152743186
3105,-23.553866294477462,-46.622602241329545
3183,-23.55883716541637,-46.59434163918865
3111,-23.55807230611681,-46.60586586856825
3181,-23.558886119893533,-46.58187431508816
3146,-23.595967362196326,-46.57228067485142
3193,-23.575456508742576,-46.578762534277786
3112,-23.557128034970283,-46.604529701367596
3150,-23.58355449708581,-46.589112952824685
3134,-23.58540069658577,-46.58427399775607
3186,-23.567258514570952,-46.58312233236194
3168,-23.55636081614959,-46.59062464472048
3125,-23.576548285042406,-46.591314962115526
3124,-23.567864018321856,-46.59242413059029
3184,-23.56336681626177,-46.586366685267436
3132,-23.582903144872798,-46.58391492587582
3136,-23.57737538412488,-46.58063758312654
3156,-23.58136699134433,-46.564382267711075
3133,-23.596805324652923,-46.5772172155577
3116,-23.56729521089117,-46.587104303330214
3131,-23.57900896225975,-46.57815220038666
3164,-23.546444562871443,-46.60552943574358
3191,-23.56910958090484,-46.57235346003806
3189,-23.569055407075425,-46.579566907075424
3152,-23.59347283236194,-46.58096227990652
3153,-23.59754089671287,-46.57904377939821
3113,-23.560092220093484,-46.603335861359604
