zipcode,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,seller_id,shipping_limit_date,price,freight_value,review_id,review_score,review_creation_date,review_answer_timestamp,order_id,payment_sequential,payment_type,payment_installments,payment_value,product_id,product_photos_qty,product_category,seller_zip,seller_city,seller_state
6823,embu das artes,SP,-23.671959474609,-46.8033632139766,7f21001fb8e182928c5d52bb6e9fd3c7,delivered,2018-03-27,2018-04-01,2018-04-02,2018-04-13,2018-04-13,1,b33e7c55446eabf8fe1a42d037ac7d6d,2018-04-04,568,16.42,55a6c93092a85289b8086d5c02d55b91,4,2018-04-14,2018-04-17,e11ced871fd97da835073a98ebacbf23,1,credit_card,7,584.42,13db47eae724e2848e12b71a617a3a41,1,audio,14850,pradopolis,SP
30492,belo horizonte,MG,-19.9696245817416,-43.9679218713716,b03af535806e398922311291ae3e1f0f,delivered,2017-11-16,2017-11-18,2017-11-22,2017-11-29,2017-12-11,1,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-23,74.9,16.28,1685e4892e204414ee602177b71a6040,3,2017-11-30,2017-12-02,6d9ccb29372292701006df0d44b858c3,1,boleto,1,91.18,5a1a5bb0e9e3dbd18e6d8d3c326d3fed,1,bed_bath_table,13405,piracicaba,SP
4195,sao paulo,SP,-23.6572501753788,-46.6107594481112,3e2c76f875903f5937c2713907124051,delivered,2017-06-06,2017-06-07,2017-06-07,2017-06-22,2017-06-27,1,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-13,99.9,13.72,bf74814b45e5cdbc6e5f6f83a48d1140,5,2017-06-23,2017-06-30,8a2d731a57d62d23bbf9556f80343140,1,boleto,1,113.62,87d780fa7d2cf3710aa02dc4ca8db985,1,bed_bath_table,13405,piracicaba,SP
71926,brasilia,DF,-15.8443220362404,-48.0259021457162,305c91e91ba4201b5e1da9f488bf64c3,delivered,2017-08-29,2017-08-29,2017-08-31,2017-09-13,2017-09-21,1,cc419e0650a3c5ba77189a1882b7556a,2017-09-08,56.99,14.15,0cec32809a6c0e1ac25db3a309d1d9bf,5,2017-09-14,2017-09-18,5138967f3495b0b86c11eb58abade91b,1,credit_card,1,71.14,22c5ddc22ea8cae84fc9917def682dc6,3,perfumery,9015,santo andre,SP
16370,promissao,SP,-21.5334309370829,-49.854538052468,a934cd48fb6e90dd20b8179679223cea,delivered,2018-02-03,2018-02-03,2018-02-05,2018-02-15,2018-03-01,1,92eb0f42c21942b6552362b9b114707d,2018-02-08,9.97,11.85,5856b2e3a15e862ff3b7169fc26a2719,5,2018-02-16,2018-02-17,dbed8287895d2b87a0e3ae54e1860dbc,1,credit_card,1,21.82,23365beed316535b4105bd800c46670e,1,telephony,3504,sao paulo,SP
18285,cesario lange,SP,-23.2353383229496,-47.9639924549313,4f5733b00c893389ae76e6e896cea0f4,delivered,2018-02-04,2018-02-04,2018-02-05,2018-02-14,2018-03-09,1,4de6e4ba574aa9dfdc824bc44dc47fdd,2018-02-08,12,15.1,1a2ba2c37dfd064b8a120b54ad6d30c9,1,2018-02-15,2018-02-16,5232f488a9969383f13b33b2b78731d5,1,voucher,1,27.1,fca2e81c23d935ea664ac286eb86ccf5,1,perfumery,83402,colombo,PR
39480,januaria,MG,-15.4859388875335,-44.3666683066541,1128a133c281106fc866773b4a79888c,delivered,2018-06-26,2018-06-26,2018-06-29,2018-07-04,2018-07-30,1,b4a476fbd28de64b1e347abf9089366a,2018-07-02,30,18.31,2361feefac35d5859895370815e0b3de,4,2018-07-05,2018-07-06,3703de7642fa764089c3bf77e41870d7,1,credit_card,1,48.31,ff60ce007cb42cd9786f49d262a97672,1,electronics,6653,itapevi,SP
30160,belo horizonte,MG,-19.9213604840441,-43.9392056498645,4a727b3912355023c5284abd4b1c6956,delivered,2018-04-27,2018-04-27,2018-04-27,2018-05-03,2018-05-22,1,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-05-04,220,19.42,92d910adbec09eaafdfc6f969cbf22a2,5,2018-05-04,2018-05-07,cbf5771b59c1f5688a8f8224f08607eb,1,credit_card,10,239.42,1e8d46e0cdc62c1ffa69cc04a6f2660f,2,health_beauty,25957,teresopolis,RJ
13255,itatiba,SP,-23.0220887872226,-46.8461450747578,f564b984ce7a01925073c4c5494297bd,delivered,2018-05-07,2018-05-09,2018-05-10,2018-05-15,2018-05-25,1,d379f449f2a3b271bc01c0782020f705,2018-05-16,82.5,44.16,dc1938fbec8fd18ef902ac96fe2d9f56,5,2018-05-16,2018-05-16,bcf4d80488b9f38a8d2649960da26771,1,boleto,1,126.66,f353779abb6114db5f8f79fbad12e375,2,housewares,35500,divinopolis,MG
60872,fortaleza,CE,-3.85029472423065,-38.4733450773511,e97303ac299ae39d14bf9bd8bbb2a1ca,delivered,2018-07-17,2018-07-19,2018-07-20,2018-08-03,2018-08-09,1,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-26,225,44.25,813e42ab4fff6ebfc6646cb05d63731c,2,2018-08-04,2018-08-06,0b4d60b8c7aa289e337094f0fb7ec296,1,boleto,1,269.25,8f182b62914de7e1eac12f09b125e9a6,1,home_construction,3204,sao paulo,SP
96015,pelotas,RS,-31.7678314612788,-52.3410691526631,f94c9d68a66760b7e46248dec580e423,delivered,2018-05-17,2018-05-18,2018-05-22,2018-06-08,2018-06-13,1,5670f4db5b62c43d542e1b2d56b0cf7c,2018-05-24,682.98,27.36,2d031eb8dcfce5497ffc5cebc649ed79,5,2018-06-09,2018-06-09,ea9c1cc0e0584ca0228d483668d95799,1,credit_card,6,710.34,ac8af924237ed4591dc8d9b8c6a935f0,4,perfumery,3694,sao paulo,SP
9071,santo andre,SP,-23.6516247135726,-46.5481515750765,8eae9b7ce7fe19155f390b90d7f1f750,delivered,2018-02-26,2018-02-26,2018-03-02,2018-03-13,2018-03-16,1,70a12e78e608ac31179aea7f8422044b,2018-03-02,87,12.95,0cfbae37fe8a71519696f3589a4050bb,1,2018-03-14,2018-03-15,800e1eb8758f73d800f1a4c6fbad186b,1,credit_card,4,199.9,54b5d1594234247b378817e2f67a49aa,1,signaling_and_security,12327,jacarei,SP
6263,osasco,SP,-23.4934512844941,-46.8046048040568,1a068512222fdd5c59a9c33578bfcebe,delivered,2018-05-14,2018-05-14,2018-05-18,2018-06-07,2018-05-30,1,7d13fca15225358621be4086e1eb0964,2018-05-18,55,12.83,ea8da05122070b41030645b12050a89f,5,2018-06-01,2018-06-07,c57ae5ddbc1ce170981df1880afd9dd1,1,credit_card,2,67.83,6eb70dfb283dc3f645ed7b03c990dc72,2,audio,14050,ribeirao preto,SP
29950,jaguare,ES,-18.9039353143007,-40.0750198607037,8f8e22820cc1eb5b2a66ace8d1c2033c,delivered,2018-08-19,2018-08-20,2018-08-21,2018-08-28,2018-09-04,1,0885aaf116795758dfeb5f1032487bcd,2018-08-23,119.9,60.07,b1a9c8801447e24eb92f1da0067da357,5,2018-08-29,2018-09-01,a0ecc11c21cacf6dc957678e792102c1,1,credit_card,7,179.97,c50db74048e3d2e0d3d6dc83e1f92d02,1,bed_bath_table,8541,ferraz de vasconcelos,SP
32315,contagem,MG,-19.946047667913,-44.0335819280273,2931a407327c7b43db00547c7bbbe3dd,delivered,2018-02-02,2018-02-03,2018-02-05,2018-02-14,2018-03-06,1,218d46b86c1881d022bce9c68a7d4b15,2018-02-09,182,18.52,556428d55b70c0b6881e30901f2ff701,5,2018-02-15,2018-02-15,e533ab0dcf6735763fd458fda9868cea,1,boleto,1,200.52,04a67e69edfb208f784da30294f69c5b,1,sports_leisure,14070,ribeirao preto,SP
33880,ribeirao das neves,MG,-19.7737028587339,-44.0850555786831,5e7c18a22bb8127eb99cafacc1801bfa,delivered,2017-09-29,2017-09-29,2017-10-02,2017-10-06,2017-10-30,1,81a1104df0f08b59c68aa5b03cfe398e,2017-10-05,99.9,18.94,cdec8bc837fbcfdfb35790e51cb87dda,5,2017-10-07,2017-10-08,cea2fe1d50aefdd1f048eb16503e32b0,1,credit_card,9,118.84,f1fe595ee7ef768b41bd9b246d13432d,7,garden_tools,83020,sao jose dos pinhais,PR
3122,sao paulo,SP,-23.5694239098043,-46.591279779214,0a2883594e4e7a4a978b205dd7bcf909,delivered,2018-03-24,2018-03-24,2018-03-27,2018-04-04,2018-04-12,1,1900267e848ceeba8fa32d80c1a5f5a8,2018-03-29,21.99,12.79,9abb8f8b2ff7513aaf36209e22eac9c3,4,2018-04-05,2018-04-05,6bdd3d39bb6fb16ef69ef3141a3b13f6,1,credit_card,1,34.78,edb58f769af494909a8851152c3a2d1d,1,bed_bath_table,14940,ibitinga,SP
13024,campinas,SP,-22.8896414213169,-47.0566844691846,a669b020b336a5e0e9d1c47043dd05c5,delivered,2018-03-13,2018-03-13,2018-03-15,2018-03-19,2018-04-13,1,17a053fcb14bd219540cbde0df490be0,2018-03-19,289.9,19.95,6e77711bc1fd875ab5e4990f76c00b6d,5,2018-03-20,2018-05-02,6c214c3ee7e08a8b8c20d95d7e7ba215,1,credit_card,2,309.85,b2855c4e42b8a50f359904c6763eeddc,1,office_furniture,13843,mogi guacu,SP
21020,rio de janeiro,RJ,-22.83010677604,-43.2775486698311,6d7c0573365219e798ffe66dc2a9e7ff,delivered,2017-10-13,2017-10-13,2017-10-13,2017-10-20,2017-11-03,1,aafe36600ce604f205b86b5084d3d767,2017-10-19,59.9,16.99,ddcca8ce057532203d21477b0fba0b6f,3,2017-10-21,2017-10-23,b1a4848ea79dd95fd703aa8eebcfdf28,1,credit_card,4,76.89,84a87daa85c8b432d90bc1baa0cb4388,3,baby,88115,sao jose,SC
11700,praia grande,SP,-24.0162835587658,-46.3984357034907,5e1ae27895d0dce5388c6e9529f10840,delivered,2018-07-19,2018-07-21,2018-07-23,2018-07-30,2018-08-02,1,1900267e848ceeba8fa32d80c1a5f5a8,2018-07-24,19.9,12.8,e4d76f28d193b4d723a5b58c61d67e5e,1,2018-07-31,2018-08-03,45356b921c317565a85a7830994e288f,1,boleto,1,32.7,8e910a5a78e3378d8c570c13e143d631,1,bed_bath_table,14940,ibitinga,SP
13025,campinas,SP,-22.9034346283686,-47.0527668172427,68b3e1831221e63cd8e1ed2c2817c0d1,delivered,2018-07-13,2018-07-14,2018-07-16,2018-07-20,2018-08-02,1,98dddbc4601dd4443ca174359b237166,2018-07-19,79,14.85,4fd2210bf641cd5df9254aff55ec1489,5,2018-07-21,2018-07-24,186d853ccb29e4bc2470952ec61dbb39,1,boleto,1,93.85,52261c8a90724edab7b960c69dbf7a9c,4,housewares,87111,sarandi,PR
9551,sao caetano do sul,SP,-23.6198894454671,-46.5549647473021,40ecc0e92e7e5750464c024978d8650b,delivered,2018-02-03,2018-02-03,2018-02-07,2018-02-08,2018-02-21,1,0a82f5fb06a4fe4ac2cf7cb412ec71b8,2018-02-08,273,13.12,72ce9dd542837e36ab3ad9706ae91985,5,2018-02-09,2018-02-13,f3cd1b70420f1d1a3cbac5acce1a5b3d,1,credit_card,1,286.12,4a5088fa8aec7bc653cb9cd2c30039ae,3,construction_tools_construction,5524,sao paulo,SP
32670,betim,MG,-19.9486120649489,-44.1625204700214,50da54149c28a6b981ba9041bae4f547,delivered,2018-07-15,2018-07-16,2018-07-17,2018-07-23,2018-07-30,1,6ddc28b61be28373b4503a1f61cf98a9,2018-07-22,259.9,23.12,47c449da8fa363f1aa2f2fe212cc8a3b,5,2018-07-24,2018-07-25,8fa6f30389819ea6543a643faf9ad7e3,1,credit_card,3,283.02,62c666bf15570eefdcd27d600951d1e1,1,toys,3543,sao paulo,SP
20780,rio de janeiro,RJ,-22.8865013638698,-43.268833866207,050ad1d637ed92ecd404ce115736e73a,delivered,2018-08-19,2018-08-20,2018-08-21,2018-08-29,2018-09-04,1,9b013e03b2ab786505a1d3b5c0756754,2018-08-23,17,18.23,785b22a640cdb1708f8064be6b023768,4,2018-08-30,2018-09-02,40a9143b2c41f667d625190a5a1bf79d,1,credit_card,1,35.23,4a545fda8038a360bd93a5f1ac419a4e,1,sports_leisure,11450,vicente de carvalho,SP
1309,sao paulo,SP,-23.5573236885857,-46.6569289072942,e2e763654987a355699fe26e00edf776,delivered,2018-01-23,2018-01-23,2018-01-24,2018-02-05,2018-02-16,1,620c87c171fb2a6dd6e8bb4dec959fc6,2018-01-29,129.9,15.66,ed98a33c2179c13c1f50b045cbc517e1,5,2018-02-06,2018-02-14,c52439e463e5cd80125600ab8ee93344,1,credit_card,1,145.56,341d85d688ecc3353cf2a968e7ad0dbf,1,health_beauty,25645,petropolis,RJ
69020,manaus,AM,-3.0837886239252,-60.051231,1157f1b869ab1f5edbbdfaec8169a3f3,delivered,2018-05-08,2018-05-10,2018-05-10,2018-05-30,2018-06-21,1,1838dd9b8977065acf51d95e0053ea7a,2018-05-16,28.9,27.41,3a49a525bef6be25f535ed4aeb9b4b1a,5,2018-05-31,2018-06-01,7a1fadde9a014947dc553d03acec903c,1,boleto,1,56.31,de480e3ae31eea2d2d97d694c43172fc,4,computers_accessories,30882,belo horizonte,MG
23063,rio de janeiro,RJ,-22.8982463895619,-43.586728662149,496f9977a929fa1e77e912f0d70c08d2,delivered,2018-07-18,2018-07-18,2018-07-18,2018-07-24,2018-08-16,1,4a3ca9315b744ce9f8e9374361493884,2018-07-20,77.9,23.35,c0250721f56bede2137280da12826637,5,2018-07-25,2018-07-30,70c21c50383160e57e3c3de7d4c43d7d,1,debit_card,1,101.25,3e5b75c297ba6534b5188202c4a6a58b,1,bed_bath_table,14940,ibitinga,SP
7790,cajamar,SP,-23.4062382982158,-46.8410249749849,bb83d6096ef628adc2a3045fc355850b,delivered,2017-09-23,2017-09-23,2017-09-25,2017-09-28,2017-10-10,1,2e1c9f22be269ef4643f826c9e650a52,2017-09-28,44.49,7.78,f4c45c40809a44ae0b2ca81d936bf2f4,4,2017-09-29,2017-09-30,aea446ff4ed3972ae041cdad9d4bc2c4,1,credit_card,1,52.27,ece9c80ade3287c14fb768839fc15389,1,sports_leisure,4850,sao paulo,SP
7855,franco da rocha,SP,-23.3220332263535,-46.7036297113179,2fd729b8cb6f7e64030aec1e08e02bc1,delivered,2018-04-05,2018-04-05,2018-04-07,2018-04-13,2018-04-27,1,634964b17796e64304cadf1ad3050fb7,2018-04-11,59.9,15.3,5d06165e275a7629673fb164a10f8605,5,2018-04-14,2018-04-15,7237d14c846f1436c907372891468fd2,1,credit_card,1,75.2,e9cf08a0e7eb331e4694cd769137382c,2,telephony,21840,rio de janeiro,RJ
4852,sao paulo,SP,-23.7652172174926,-46.6731676496507,9ad093e3c09e370f0f79dd573a9b2f34,delivered,2017-11-24,2017-11-24,2017-11-30,2017-12-26,2017-12-14,1,4a3ca9315b744ce9f8e9374361493884,2017-11-30,89.9,16.26,3d5f90b4f51ba84c5de28aae089c3267,1,2017-12-16,2017-12-20,f3e5c962f3e54c9eb2148bcdfebef26c,1,credit_card,2,106.16,99a4788cb24856965c36a24e339b6058,1,bed_bath_table,14940,ibitinga,SP
71880,brasilia,DF,-15.9037203148864,-48.0418118655531,8c52d6913768a05524e8eacbe70a2808,delivered,2017-05-19,2017-05-19,2017-05-26,2017-06-07,2017-06-29,1,d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-08,24.9,15.1,57744a88a194691d310565b69d334de5,5,2017-06-08,2017-06-11,ff7cbd73d6ce84294d3d40ec1a7e12f3,1,credit_card,2,40,4d272fe20c57c64dc74b3db191fc31ef,1,bed_bath_table,14940,ibitinga,SP
38412,uberlandia,MG,-18.9475397915633,-48.2920853782965,2b780e5c520679289485e7d0029203f9,delivered,2018-08-09,2018-08-10,2018-08-11,2018-08-16,2018-08-21,1,750303a20e9c56b2a6bc45cdce0b897d,2018-08-15,619,27.48,7b9c1f6f4422a424dcd7130c44afe3c4,5,2018-08-17,2018-08-24,b2dbaba892cce2aa2c6ddc4772a27cd3,1,credit_card,8,646.48,8e4417928fc0f31f904cdd25c131f6f2,1,sports_leisure,74333,goiania,GO
70239,brasilia,DF,-15.815779128909,-47.8901911950799,6c73bfa4f394204981e1c9217056e5a6,delivered,2018-07-11,2018-07-11,2018-07-12,2018-07-23,2018-07-27,1,8160255418d5aaa7dbdc9f4c64ebda44,2018-07-15,114.9,23.6,b4d69dc65233c0a5da48415187b9b6ea,5,2018-07-24,2018-07-24,e00a6c9e0c7028b7284c5082d59ae5f6,1,credit_card,2,138.5,ce6f74096c84567f22728c84f3d6e7fc,2,bed_bath_table,14940,ibitinga,SP
8940,biritiba-mirim,SP,-23.5700819316377,-46.0433209611122,98f8d4023b866b445fd7583b48d3c7f5,delivered,2018-05-17,2018-05-18,2018-05-23,2018-05-25,2018-06-05,1,17a053fcb14bd219540cbde0df490be0,2018-05-24,329.9,47.17,51b5ffbf8592b106416495eb22455515,5,2018-05-26,2018-06-17,e82aad8d522b370541586c367c19a1e3,1,credit_card,7,377.07,07591f80309eb6393c6af043b234cb83,1,office_furniture,13843,mogi guacu,SP
59490,ielmo marinho,RN,-5.82380615030152,-35.5528309689959,8c28edb50beda68d7be316b7bfd1fcac,delivered,2017-07-01,2017-07-01,2017-07-04,2017-07-27,2017-08-04,1,08d2d642cf72b622b14dde1d2f5eb2f5,2017-07-06,17.9,34.15,66345081b446847504f085e2db43ce71,5,2017-07-28,2017-07-29,5ba2ed250b6f47416b0a787bd4deba63,1,credit_card,2,52.05,0f1734abf5ee5d3b99353b7ccb117426,2,watches_gifts,17512,marilia,SP
28770,santa maria madalena,RJ,-21.9597622026477,-42.0123804747617,fa8aaa18814fdd364807cf2de3b57fa5,delivered,2017-08-24,2017-08-24,2017-08-29,2017-09-06,2017-09-20,1,3b15288545f8928d3e65a8f949a28291,2017-09-01,99.99,25.54,1d0663f158a109d9c3bdc2c7cf2c8fe4,5,2017-09-07,2017-09-07,42769a5163a34297f4458dbccf206b36,1,credit_card,8,125.53,7fda46e6f8996ebe3acf684cca0124c2,1,bed_bath_table,14940,ibitinga,SP
85710,santo antonio do sudoeste,PR,-26.057491205255,-53.7263916762447,494622d8ca78370960fce737e9ad15c9,delivered,2016-10-07,2016-10-11,2016-10-14,2016-10-26,2016-12-01,1,b14db04aa7881970e83ffa9426897925,2016-10-15,49,20.49,2be38141c7e81db0001d2708980fe34e,3,2016-10-27,2016-10-27,7559c51df991c6861e6a8be5fb1e3751,1,boleto,1,69.49,21fb5057dd6a737df6851a7ab7a130da,2,furniture_decor,18048,sorocaba,SP
13207,jundiai,SP,-23.1954527149576,-46.8851258556755,b3b47c386e3a14a186562d573e983f72,delivered,2017-07-29,2017-08-02,2017-08-01,2017-08-02,2017-08-18,1,259f7b5e6e482c230e5bfaa670b6bb8f,2017-08-07,54.9,13.08,b4fa471981d65421f2c77012b6c046b1,5,2017-08-12,2017-08-12,def0457f3544c33499ba8f27f14c937c,1,boleto,1,67.98,96b0a882d11b17ce51238420ec63e3a1,4,bed_bath_table,8550,poa,SP
24435,sao goncalo,RJ,-22.8240839814636,-43.0686477694859,6bae34986755042de9949766923fcfd9,delivered,2017-08-24,2017-08-24,2017-08-25,2017-09-05,2017-09-20,1,3785b653b1b82de85ab47dd139938091,2017-08-30,54.9,17.95,57377e5b2dd54b48f0b75fba1b69e6b8,5,2017-09-06,2017-09-11,4e658409c66959a88af17ef4048b9997,1,credit_card,1,72.85,f9471562478eba8761bc985b968a0092,1,housewares,85640,ampere,PR
88135,palhoca,SC,-27.6753999418075,-48.6844557452319,de7ae3ae33f4081b5d2955b4e7b77adc,delivered,2017-07-12,2017-07-12,2017-07-14,2017-08-04,2017-08-03,1,431af27f296bc6519d890aa5a05fdb11,2017-07-18,119.9,15.59,ee44f72246196bd582123578852212a1,1,2017-08-05,2017-08-05,d9bc6265a0fd5fd74e4c1db0ee72d753,1,credit_card,6,135.49,11059273f4bc1a293777e98c89807c62,1,health_beauty,14110,ribeirao preto,SP
6322,carapicuiba,SP,-23.5270975941258,-46.8314727202167,1465cf4e6cd07d5dec41a750c8ef0009,delivered,2018-04-11,2018-04-11,2018-04-12,2018-04-13,2018-04-27,1,729f06993dac8e860d4f02d7088ca48a,2018-04-17,34.9,12.96,89b470d802331d45f8725887b502cc0e,5,2018-04-14,2018-04-14,1af11afc40559c3d542c842db8248863,1,credit_card,2,47.86,f7f59e6186e10983a061ac7bdb3494d6,1,housewares,13481,limeira,SP
74919,aparecida de goiania,GO,-16.776837,-49.2473745,415639f216510164ef6642e993548dc1,delivered,2018-04-24,2018-04-24,2018-04-26,2018-05-10,2018-05-16,1,955fee9216a65b617aa5c0531780ce60,2018-04-30,100,21.78,e55ccbc63c08902cbdd3ea0eda15e448,5,2018-05-11,2018-05-12,b3e9c25f3bb564b708bfaac8199cf13d,1,credit_card,2,121.78,00878d953636afec00d3e85d55a12e7f,4,health_beauty,4782,sao paulo,SP
25520,sao joao de meriti,RJ,-22.8039524831086,-43.3713186332734,8df7e106f99ae17a05a4594b8d77a3cd,delivered,2017-03-17,2017-03-17,2017-03-21,2017-03-24,2017-04-07,1,0c8380b62e38e8a1e6adbeba7eb9688c,2017-03-23,36.5,15.56,f3e84084a4f220e424c23e993bf95f76,5,2017-03-25,2017-03-29,29a2fc94d071b51922d95462458c6c7f,1,credit_card,2,69.43,bbc9e653c2f5794542ac3867ab5ab757,1,bed_bath_table,37410,tres coracoes,MG
18170,piedade,SP,-23.7053629457972,-47.4277907638894,aea377f8289e7ba26c9c749bcb2b32c1,delivered,2017-06-11,2017-06-11,2017-06-13,2017-06-21,2017-07-03,1,d91fb3b7d041e83b64a00a3edfb37e4f,2017-06-15,52,12.7,0c0e3a42de61c6cabc62e0b0c061fea2,1,2017-06-22,2017-07-06,2ee902dff767d74cd5e5fa246475a600,1,credit_card,2,64.7,37470d84427730445b3b251bb796d528,2,home_appliances,11704,praia grande,SP
22261,rio de janeiro,RJ,-22.95549,-43.200579876219,3bf2b91d6c9c0933d394da0b929d6226,delivered,2018-08-26,2018-08-27,2018-08-27,2018-08-28,2018-08-31,1,55dedd83e501d8248880557d9073cbfd,2018-08-29,79.9,7.98,71f568ba421ab4b7ddee5d9dd514f01d,5,2018-08-29,2018-08-30,5cd1f67d76b653cb354391539321edf4,1,debit_card,1,87.88,c7087c85276fc1785b4575ca6680ea9c,4,health_beauty,22061,rio de janeiro,RJ
72887,cidade ocidental,GO,-16.0827449999999,-47.9322412389999,ca355694bea3ffcc170fba3ad327b02f,delivered,2018-08-15,2018-08-17,2018-08-17,2018-08-22,2018-09-12,1,0241d4d5d36f10f80c644447315af0bd,2018-08-21,99,49.2,6a3ee648ba5374bb94e2f95361cac89e,2,2018-08-23,2018-08-24,af2a45bf678ca2d4d9f78d43503d0cb7,1,boleto,1,148.2,238eaac32ec7d0a2881b728d4c3758b1,1,furniture_decor,80330,curitiba,PR
56560,inaja,PE,-8.90184779089109,-37.8282251099149,278cdcc821349ff6f7adaa126b4e8e8e,delivered,2017-06-01,2017-06-01,2017-06-02,2017-06-19,2017-07-06,1,4a3ca9315b744ce9f8e9374361493884,2017-06-07,79.9,27.1,75c9523b09b95ee092dccb09fa9ae702,3,2017-06-20,2017-06-21,98771387311d5662831d6b31e5804bb6,1,credit_card,5,107,92e2d2146e433cd4d1f09a3f8633ead0,1,bed_bath_table,14940,ibitinga,SP
8032,sao paulo,SP,-23.5212279145771,-46.4189486025351,f1a239b72ea3fade1066471be5a5eb27,delivered,2017-11-08,2017-11-09,2017-11-11,2017-11-16,2017-11-22,1,2e1a7d075abe038c1b2743005fe42ff1,2017-11-16,85.9,9.42,e989779892ea769a5a3a25fbc6d7dbb5,2,2017-11-17,2017-11-17,2d27ee9bbc377938d4a8c5a8efb16551,1,credit_card,2,51.09,d761571f5524f788ce8a5797c4cd732f,2,health_beauty,3461,sao paulo,SP
50920,recife,PE,-8.08804223130899,-34.9519920282751,bc1d354b27648fc53db1cdc1cc7ff960,delivered,2017-11-14,2017-11-14,2017-11-17,2017-11-26,2017-12-11,1,8f2ce03f928b567e3d56181ae20ae952,2017-11-21,99.9,25.15,ac31a07ae3462de776f559dbbfb6497c,5,2017-11-27,2017-11-28,e2343a6b5961225ed50195057bd3254f,1,credit_card,1,125.05,364816efb241b3d0b682e6c2a752c005,2,sports_leisure,5141,pirituba,SP
5727,sao paulo,SP,-23.6255903330544,-46.7390508054417,99692122465f0b8cc44a630c0fa2e544,delivered,2018-06-22,2018-06-23,2018-06-25,2018-06-26,2018-07-05,1,116ccb1a1604bc88e4d234a8c23f33de,2018-06-26,19,8.29,08886d2ad771d33c93c37412fe364fff,5,2018-06-27,2018-06-28,88f96737c1207235275f60d28574aa9b,1,credit_card,2,27.29,db8d62bf1bf1d2dd880c99b88ebff3fb,2,auto,9850,sao bernardo do campo,SP
22251,rio de janeiro,RJ,-22.9451754554504,-43.1867429504874,298aeb3893e2ab07eae2950da9635e0f,delivered,2017-07-18,2017-07-18,2017-07-19,2017-07-24,2017-08-09,1,7722b1df1b0e383e000397b2c11e3e19,2017-07-24,76.9,15.3,a9bc85b04e68725cec03e67b0a4bf2fc,5,2017-07-25,2017-07-26,316f68b737bb9d1e24ca9a1d4de6f352,1,voucher,1,92.2,eb0e8515502d5d125d0d9c6ad4b49a60,1,watches_gifts,9715,sao bernardo do campo,SP
56460,petrolandia,PE,-8.97445277384061,-38.2198666898856,72a767a5bb465e72ea39aab45c2bc9c1,delivered,2017-05-22,2017-05-22,2017-05-23,2017-05-30,2017-06-26,1,3d871de0142ce09b7081e2b9d1733cb1,2017-05-28,99,29.09,fd526b15ce4490a6ae2a0f3576317c3e,5,2017-05-31,2017-06-02,2bd50f23991e78268a92afaf29d6e459,1,credit_card,5,128.09,5411e9269501a870cabf632f05655131,3,stationery,13232,campo limpo paulista,SP
82950,curitiba,PR,-25.4474536075366,-49.2198685351145,3c5aa91b09e66fd7095a2bfd7a3181f5,delivered,2018-01-24,2018-01-24,2018-01-25,2018-02-09,2018-03-22,1,4e06067cc08b3f41d837768d392c3ee3,2018-02-27,19.99,15.79,f95d55d2498323e31f1fe99e28b30939,5,2018-02-10,2018-02-11,c0b7fa0a374f7d9ed01d813a0aa67f71,1,credit_card,2,35.78,c48ac418b79aeb75f30be25ea192b6ff,1,perfumery,32604,betim,MG
62700,caninde,CE,-4.35771145747809,-39.314912882108,9e9b4b54d810b93677fb4cb74911601b,delivered,2017-07-30,2017-07-30,2017-07-31,2017-08-14,2017-09-01,1,25e6ffe976bd75618accfe16cefcbd0d,2017-08-03,51.4,25.64,e225700ab0d2bbedf275ae61b6795527,5,2017-08-15,2017-08-15,079b79bacc6e0a0c7ed93cd6e3624f6e,1,credit_card,1,77.04,80fb011fd54fa5e1911a2f80c0fc878d,1,toys,5503,sao paulo,SP
36800,carangola,MG,-20.7344525896009,-42.0315445829964,4df050fc48129599aa1c863a3557223a,delivered,2018-06-02,2018-06-02,2018-06-04,2018-06-14,2018-07-20,1,1a3df491d1c4f1589fc2b934ada68bf2,2018-06-13,148.9,31.69,3f9ae02b5b09c819a1c6880c5449b7be,4,2018-06-15,2018-06-17,23c0ee95c373bc03c130af0736cb6101,1,credit_card,6,180.59,2a2d22ae30e026f1893083c8405ca522,2,bed_bath_table,89224,joinville,SC
6806,embu das artes,SP,-23.6387215628714,-46.8372391033816,ad587a1071e2eb39139bdf6c7e49d90b,delivered,2018-02-05,2018-02-05,2018-02-06,2018-02-16,2018-03-01,1,897060da8b9a21f655304d50fd935913,2018-02-09,25.9,11.85,f32e3fce7a0a639018c8e14b5c0aa8e2,5,2018-02-16,2018-02-16,c079346814755dff5a0ae3d455a117c1,1,debit_card,1,37.75,2e0ce433616916840a405d0853407af8,1,computers_accessories,14092,ribeirao preto,SP
